2001-10-06,5,Family Affair,Mary J. Blige
2001-10-06,6,It's Been Awhile,Staind
2001-10-06,7,U Remind Me,Usher
2001-10-06,8,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-10-06,9,Izzo (H.O.V.A.),Jay-Z
2001-10-06,10,Someone To Call My Lover,Janet
2001-10-06,11,Differences,Ginuwine
2001-10-06,12,You Rock My World,Michael Jackson
2001-10-06,13,Hanging By A Moment,Lifehouse
2001-10-06,14,Drops Of Jupiter (Tell Me),Train
2001-10-06,15,One Minute Man,Missy Misdemeanor Elliott
2001-10-06,16,Fill Me In,Craig David
2001-10-06,17,I'm A Thug,Trick Daddy
2001-10-06,18,Only Time,Enya
2001-10-06,19,Livin' It Up,Ja Rule Featuring Case
2001-10-06,20,When It's Over,Sugar Ray
2001-10-06,21,Peaches & Cream,112
2001-10-06,22,Ugly,Bubba Sparxxx
2001-10-06,23,Rock The Boat,Aaliyah
2001-10-06,24,Everywhere,Michelle Branch
2001-10-06,25,Can't Deny It,Fabolous Featuring Nate Dogg
2001-10-06,26,Drive,Incubus
2001-10-06,27,Hero,Enrique Iglesias
2001-10-06,28,All Or Nothing,O-Town
2001-10-06,29,AM To PM,Christina Milian
2001-10-06,30,Be Like That,3 Doors Down
2001-10-06,31,Turn Off The Light,Nelly Furtado
2001-10-06,32,Contagious,The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs
2001-10-06,33,What I Really Meant To Say,Cyndi Thomson
2001-10-06,34,Where I Come From,Alan Jackson
2001-10-06,35,Only In America,Brooks & Dunn
2001-10-06,36,The Space Between,Dave Matthews Band
2001-10-06,37,Feelin' On Yo Booty,R. Kelly
2001-10-06,38,Smooth Criminal,Alien Ant Farm
2001-10-06,39,Follow Me,Uncle Kracker
2001-10-06,40,Raise Up,Petey Pablo
2001-10-06,41,Austin,Blake Shelton
2001-10-06,42,Lifetime,Maxwell
2001-10-06,43,Angry All The Time,Tim McGraw
2001-10-06,44,I Would've Loved You Anyway,Trisha Yearwood
2001-10-06,45,I Do!!,Toya
2001-10-06,46,Every Other Time,LFO
2001-10-06,47,I'm Just Talkin' About Tonight,Toby Keith
2001-10-06,48,Area Codes,Ludacris Featuring Nate Dogg
2001-10-06,49,Superman (It's Not Easy),Five For Fighting
2001-10-06,50,Thank You,Dido
2001-10-06,51,What's Going On,All Star Tribute
2001-10-06,52,Gone,'N Sync
2001-10-06,53,How You Remind Me,Nickelback
2001-10-06,54,God Bless The USA,Lee Greenwood
2001-10-06,55,I'm A Believer,Smash Mouth
2001-10-06,56,Emotion,Destiny's Child
2001-10-06,57,Dance With Me,112
2001-10-06,58,Stuck In A Moment You Can't Get Out Of,U2
2001-10-06,59,U Got It Bad,Usher
2001-10-06,60,Complicated,Carolyn Dawn Johnson
2001-10-06,61,Because I Got High,Afroman
2001-10-06,62,On A Night Like This,Trick Pony
2001-10-06,63,Start The Commotion,The Wiseguys
2001-10-06,64,Love Of My Life,Brian McKnight
2001-10-06,65,Love Of A Woman,Travis Tritt
2001-10-06,66,Here's To The Night,Eve 6
2001-10-06,67,Just In Case,Jaheim
2001-10-06,68,Clint Eastwood,Gorillaz
2001-10-06,69,When God-Fearin' Women Get The Blues,Martina McBride
2001-10-06,70,You Gets No Love,Faith Evans
2001-10-06,71,What Am I Gonna Do,Tyrese
2001-10-06,72,I'm A Survivor,Reba
2001-10-06,73,I Wish You Were Here,Incubus
2001-10-06,74,The Way,Jill Scott
2001-10-06,75,Set It Off,Juvenile
2001-10-06,76,Bad Boy For Life,P. Diddy Black Rob & Mark Curry
2001-10-06,77,Schism,Tool
2001-10-06,78,I Wanna Be Bad,Willa Ford
2001-10-06,79,Angels In Waiting,Tammy Cochran
2001-10-06,80,When I Think About Angels,Jamie O'Neal
2001-10-06,81,Where The Blacktop Ends,Keith Urban
2001-10-06,82,Fat Lip,Sum 41
2001-10-06,83,Bad Day,Fuel
2001-10-06,84,Six-Pack Summer,Phil Vassar
2001-10-06,85,There You'll Be,Faith Hill
2001-10-06,86,Crawling,Linkin Park
2001-10-06,87,Flavor Of The Weak,American Hi-Fi
2001-10-06,88,I'll Fly With You (L'amour Toujours),Gigi D'Agostino
2001-10-06,89,Take You Out,Luther Vandross
2001-10-06,90,Bootylicious,Destiny's Child
2001-10-06,91,What If,Babyface
2001-10-06,92,Music,Erick Sermon Featuring Marvin Gaye
2001-10-06,93,Girl Next Door,Musiq Soulchild Featuring Ayana
2001-10-06,94,Do U Wanna Roll (Dolittle Theme),R.L. Snoop Dogg & Lil' Kim
2001-10-06,95,John Doe,Public Announcement Featuring LeLe
2001-10-06,96,More Than That,Backstreet Boys
2001-10-06,97,The Star Spangled Banner,Whitney Houston
2001-10-06,98,Shine,Lil' Wayne Featuring Baby Mack 10 & Mickey
2001-10-06,99,Castles In The Sky,Ian Van Dahl Featuring Marsha
2001-10-06,100,We Need A Resolution,Aaliyah Featuring Timbaland
2001-10-13,1,Fallin',Alicia Keys
2001-10-13,2,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-10-13,3,Where The Party At,Jagged Edge With Nelly
2001-10-13,4,Family Affair,Mary J. Blige
2001-10-13,5,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-10-13,6,It's Been Awhile,Staind
2001-10-13,7,U Remind Me,Usher
2001-10-13,8,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-10-13,9,Izzo (H.O.V.A.),Jay-Z
2001-10-13,10,Differences,Ginuwine
2001-10-13,11,Hanging By A Moment,Lifehouse
2001-10-13,12,Drops Of Jupiter (Tell Me),Train
2001-10-13,13,You Rock My World,Michael Jackson
2001-10-13,14,Someone To Call My Lover,Janet
2001-10-13,15,Fill Me In,Craig David
2001-10-13,16,Only Time,Enya
2001-10-13,17,Turn Off The Light,Nelly Furtado
2001-10-13,18,One Minute Man,Missy Misdemeanor Elliott
2001-10-13,19,Livin' It Up,Ja Rule Featuring Case
2001-10-13,20,Ugly,Bubba Sparxxx
2001-10-13,21,Everywhere,Michelle Branch
2001-10-13,22,Hero,Enrique Iglesias
2001-10-13,23,Rock The Boat,Aaliyah
2001-10-13,24,I'm A Thug,Trick Daddy
2001-10-13,25,Can't Deny It,Fabolous Featuring Nate Dogg
2001-10-13,26,When It's Over,Sugar Ray
2001-10-13,27,What's Going On,All Star Tribute
2001-10-13,28,Peaches & Cream,112
2001-10-13,29,AM To PM,Christina Milian
2001-10-13,30,Be Like That,3 Doors Down
2001-10-13,31,Smooth Criminal,Alien Ant Farm
2001-10-13,32,U Got It Bad,Usher
2001-10-13,33,Only In America,Brooks & Dunn
2001-10-13,34,Where I Come From,Alan Jackson
2001-10-13,35,Drive,Incubus
2001-10-13,36,Feelin' On Yo Booty,R. Kelly
2001-10-13,37,Emotion,Destiny's Child
2001-10-13,38,Angry All The Time,Tim McGraw
2001-10-13,39,Raise Up,Petey Pablo
2001-10-13,40,Contagious,The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs
2001-10-13,41,What I Really Meant To Say,Cyndi Thomson
2001-10-13,42,Lifetime,Maxwell
2001-10-13,43,How You Remind Me,Nickelback
2001-10-13,44,I Would've Loved You Anyway,Trisha Yearwood
2001-10-13,45,I Do!!,Toya
2001-10-13,46,All Or Nothing,O-Town
2001-10-13,47,Dance With Me,112
2001-10-13,48,Follow Me,Uncle Kracker
2001-10-13,49,Superman (It's Not Easy),Five For Fighting
2001-10-13,50,The Space Between,Dave Matthews Band
2001-10-13,51,Gone,'N Sync
2001-10-13,52,Every Other Time,LFO
2001-10-13,53,On A Night Like This,Trick Pony
2001-10-13,54,Area Codes,Ludacris Featuring Nate Dogg
2001-10-13,55,Stuck In A Moment You Can't Get Out Of,U2
2001-10-13,56,I'm Just Talkin' About Tonight,Toby Keith
2001-10-13,57,Love Of My Life,Brian McKnight
2001-10-13,58,I'm A Believer,Smash Mouth
2001-10-13,59,Love Of A Woman,Travis Tritt
2001-10-13,60,Complicated,Carolyn Dawn Johnson
2001-10-13,61,You Gets No Love,Faith Evans
2001-10-13,62,I'm A Survivor,Reba
2001-10-13,63,I Wish You Were Here,Incubus
2001-10-13,64,When God-Fearin' Women Get The Blues,Martina McBride
2001-10-13,65,Girls Girls Girls,Jay-Z
2001-10-13,66,Clint Eastwood,Gorillaz
2001-10-13,67,Here's To The Night,Eve 6
2001-10-13,68,Caramel,City High Featuring Eve
2001-10-13,69,Just In Case,Jaheim
2001-10-13,70,Start The Commotion,The Wiseguys
2001-10-13,71,I Wanna Talk About Me,Toby Keith
2001-10-13,72,The Star Spangled Banner,Whitney Houston
2001-10-13,73,Dig In,Lenny Kravitz
2001-10-13,74,Angels In Waiting,Tammy Cochran
2001-10-13,75,Control,Puddle Of Mudd
2001-10-13,76,Schism,Tool
2001-10-13,77,When I Think About Angels,Jamie O'Neal
2001-10-13,78,What Am I Gonna Do,Tyrese
2001-10-13,79,Set It Off,Juvenile
2001-10-13,80,Bad Day,Fuel
2001-10-13,81,The Way,Jill Scott
2001-10-13,82,Fat Lip,Sum 41
2001-10-13,83,I Wanna Be Bad,Willa Ford
2001-10-13,84,Where The Blacktop Ends,Keith Urban
2001-10-13,85,Bad Boy For Life,P. Diddy Black Rob & Mark Curry
2001-10-13,86,God Bless The USA,Lee Greenwood
2001-10-13,87,Crawling,Linkin Park
2001-10-13,88,Because I Got High,Afroman
2001-10-13,89,Who We Be,DMX
2001-10-13,90,What If,Babyface
2001-10-13,91,Flavor Of The Weak,American Hi-Fi
2001-10-13,92,I'll Fly With You (L'amour Toujours),Gigi D'Agostino
2001-10-13,93,Music,Erick Sermon Featuring Marvin Gaye
2001-10-13,94,Do U Wanna Roll (Dolittle Theme),R.L. Snoop Dogg & Lil' Kim
2001-10-13,95,Take You Out,Luther Vandross
2001-10-13,96,Six-Pack Summer,Phil Vassar
2001-10-13,97,Girl Next Door,Musiq Soulchild Featuring Ayana
2001-10-13,98,Bootylicious,Destiny's Child
2001-10-13,99,Lights Camera Action!,Mr. Cheeks
2001-10-13,100,John Doe,Public Announcement Featuring LeLe
2001-10-20,1,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-10-20,2,Fallin',Alicia Keys
2001-10-20,3,Family Affair,Mary J. Blige
2001-10-20,4,Where The Party At,Jagged Edge With Nelly
2001-10-20,5,It's Been Awhile,Staind
2001-10-20,6,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-10-20,7,Differences,Ginuwine
2001-10-20,8,Izzo (H.O.V.A.),Jay-Z
2001-10-20,9,U Remind Me,Usher
2001-10-20,10,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-10-20,11,Turn Off The Light,Nelly Furtado
2001-10-20,12,Hero,Enrique Iglesias
2001-10-20,13,The Star Spangled Banner,Whitney Houston
2001-10-20,14,Livin' It Up,Ja Rule Featuring Case
2001-10-20,15,Fill Me In,Craig David
2001-10-20,16,Only Time,Enya
2001-10-20,17,Hanging By A Moment,Lifehouse
2001-10-20,18,Drops Of Jupiter (Tell Me),Train
2001-10-20,19,Everywhere,Michelle Branch
2001-10-20,20,Ugly,Bubba Sparxxx
2001-10-20,21,U Got It Bad,Usher
2001-10-20,22,You Rock My World,Michael Jackson
2001-10-20,23,Rock The Boat,Aaliyah
2001-10-20,24,Someone To Call My Lover,Janet
2001-10-20,25,Can't Deny It,Fabolous Featuring Nate Dogg
2001-10-20,26,One Minute Man,Missy Misdemeanor Elliott
2001-10-20,27,AM To PM,Christina Milian
2001-10-20,28,Be Like That,3 Doors Down
2001-10-20,29,Smooth Criminal,Alien Ant Farm
2001-10-20,30,What's Going On,All Star Tribute
2001-10-20,31,Emotion,Destiny's Child
2001-10-20,32,I'm A Thug,Trick Daddy
2001-10-20,33,Only In America,Brooks & Dunn
2001-10-20,34,Raise Up,Petey Pablo
2001-10-20,35,When It's Over,Sugar Ray
2001-10-20,36,How You Remind Me,Nickelback
2001-10-20,37,Peaches & Cream,112
2001-10-20,38,Where I Come From,Alan Jackson
2001-10-20,39,Drive,Incubus
2001-10-20,40,Feelin' On Yo Booty,R. Kelly
2001-10-20,41,Lifetime,Maxwell
2001-10-20,42,Gone,'N Sync
2001-10-20,43,Angry All The Time,Tim McGraw
2001-10-20,44,Dance With Me,112
2001-10-20,45,I Do!!,Toya
2001-10-20,46,Superman (It's Not Easy),Five For Fighting
2001-10-20,47,The Space Between,Dave Matthews Band
2001-10-20,48,All Or Nothing,O-Town
2001-10-20,49,I Would've Loved You Anyway,Trisha Yearwood
2001-10-20,50,Follow Me,Uncle Kracker
2001-10-20,51,Girls Girls Girls,Jay-Z
2001-10-20,52,Stuck In A Moment You Can't Get Out Of,U2
2001-10-20,53,On A Night Like This,Trick Pony
2001-10-20,54,Drowning,Backstreet Boys
2001-10-20,55,Love Of My Life,Brian McKnight
2001-10-20,56,Contagious,The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs
2001-10-20,57,You Gets No Love,Faith Evans
2001-10-20,58,Love Of A Woman,Travis Tritt
2001-10-20,59,Caramel,City High Featuring Eve
2001-10-20,60,I'm A Survivor,Reba
2001-10-20,61,Complicated,Carolyn Dawn Johnson
2001-10-20,62,I Wanna Talk About Me,Toby Keith
2001-10-20,63,Dig In,Lenny Kravitz
2001-10-20,64,When God-Fearin' Women Get The Blues,Martina McBride
2001-10-20,65,Every Other Time,LFO
2001-10-20,66,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2001-10-20,67,I'm Just Talkin' About Tonight,Toby Keith
2001-10-20,68,I'm A Slave 4 U,Britney Spears
2001-10-20,69,I'm A Believer,Smash Mouth
2001-10-20,70,I Wish You Were Here,Incubus
2001-10-20,71,Clint Eastwood,Gorillaz
2001-10-20,72,Area Codes,Ludacris Featuring Nate Dogg
2001-10-20,73,Angels In Waiting,Tammy Cochran
2001-10-20,74,Control,Puddle Of Mudd
2001-10-20,75,#1,Nelly
2001-10-20,76,Fade,Staind
2001-10-20,77,I'm Tryin',Trace Adkins
2001-10-20,78,Just In Case,Jaheim
2001-10-20,79,Here's To The Night,Eve 6
2001-10-20,80,Schism,Tool
2001-10-20,81,What Am I Gonna Do,Tyrese
2001-10-20,82,When I Think About Angels,Jamie O'Neal
2001-10-20,83,Who We Be,DMX
2001-10-20,84,God Bless The USA,Lee Greenwood
2001-10-20,85,Bad Day,Fuel
2001-10-20,86,Where The Blacktop Ends,Keith Urban
2001-10-20,87,Set It Off,Juvenile
2001-10-20,88,What If,Babyface
2001-10-20,89,Fat Lip,Sum 41
2001-10-20,90,Crawling,Linkin Park
2001-10-20,91,Start The Commotion,The Wiseguys
2001-10-20,92,The Way,Jill Scott
2001-10-20,93,I Wanna Be Bad,Willa Ford
2001-10-20,94,Flavor Of The Weak,American Hi-Fi
2001-10-20,95,Lights Camera Action!,Mr. Cheeks
2001-10-20,96,I'll Fly With You (L'amour Toujours),Gigi D'Agostino
2001-10-20,97,Do U Wanna Roll (Dolittle Theme),R.L. Snoop Dogg & Lil' Kim
2001-10-20,98,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg
2001-10-20,99,Take You Out,Luther Vandross
2001-10-20,100,Because I Got High,Afroman
2001-10-27,1,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-10-27,2,Fallin',Alicia Keys
2001-10-27,3,Family Affair,Mary J. Blige
2001-10-27,4,Differences,Ginuwine
2001-10-27,5,Where The Party At,Jagged Edge With Nelly
2001-10-27,6,The Star Spangled Banner,Whitney Houston
2001-10-27,7,It's Been Awhile,Staind
2001-10-27,8,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-10-27,9,Hero,Enrique Iglesias
2001-10-27,10,Izzo (H.O.V.A.),Jay-Z
2001-10-27,11,Turn Off The Light,Nelly Furtado
2001-10-27,12,Livin' It Up,Ja Rule Featuring Case
2001-10-27,13,Only Time,Enya
2001-10-27,14,U Remind Me,Usher
2001-10-27,15,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-10-27,16,U Got It Bad,Usher
2001-10-27,17,Everywhere,Michelle Branch
2001-10-27,18,Fill Me In,Craig David
2001-10-27,19,Hanging By A Moment,Lifehouse
2001-10-27,20,Ugly,Bubba Sparxxx
2001-10-27,21,Drops Of Jupiter (Tell Me),Train
2001-10-27,22,Rock The Boat,Aaliyah
2001-10-27,23,Emotion,Destiny's Child
2001-10-27,24,Smooth Criminal,Alien Ant Farm
2001-10-27,25,Be Like That,3 Doors Down
2001-10-27,26,How You Remind Me,Nickelback
2001-10-27,27,AM To PM,Christina Milian
2001-10-27,28,One Minute Man,Missy Misdemeanor Elliott
2001-10-27,29,You Rock My World,Michael Jackson
2001-10-27,30,Raise Up,Petey Pablo
2001-10-27,31,Can't Deny It,Fabolous Featuring Nate Dogg
2001-10-27,32,Gone,'N Sync
2001-10-27,33,What's Going On,All Star Tribute
2001-10-27,34,I'm A Thug,Trick Daddy
2001-10-27,35,Only In America,Brooks & Dunn
2001-10-27,36,Lifetime,Maxwell
2001-10-27,37,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2001-10-27,38,Superman (It's Not Easy),Five For Fighting
2001-10-27,39,Where I Come From,Alan Jackson
2001-10-27,40,Dance With Me,112
2001-10-27,41,When It's Over,Sugar Ray
2001-10-27,42,Someone To Call My Lover,Janet
2001-10-27,43,Angry All The Time,Tim McGraw
2001-10-27,44,I Do!!,Toya
2001-10-27,45,Drive,Incubus
2001-10-27,46,Drowning,Backstreet Boys
2001-10-27,47,Feelin' On Yo Booty,R. Kelly
2001-10-27,48,Peaches & Cream,112
2001-10-27,49,Girls Girls Girls,Jay-Z
2001-10-27,50,My Sacrifice,Creed
2001-10-27,51,Caramel,City High Featuring Eve
2001-10-27,52,Stuck In A Moment You Can't Get Out Of,U2
2001-10-27,53,On A Night Like This,Trick Pony
2001-10-27,54,You Gets No Love,Faith Evans
2001-10-27,55,Love Of My Life,Brian McKnight
2001-10-27,56,Love Of A Woman,Travis Tritt
2001-10-27,57,I'm A Survivor,Reba
2001-10-27,58,I'm A Slave 4 U,Britney Spears
2001-10-27,59,I Wanna Talk About Me,Toby Keith
2001-10-27,60,Dig In,Lenny Kravitz
2001-10-27,61,Complicated,Carolyn Dawn Johnson
2001-10-27,62,Every Other Time,LFO
2001-10-27,63,Contagious,The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs
2001-10-27,64,I Would've Loved You Anyway,Trisha Yearwood
2001-10-27,65,When God-Fearin' Women Get The Blues,Martina McBride
2001-10-27,66,I Wish You Were Here,Incubus
2001-10-27,67,#1,Nelly
2001-10-27,68,Control,Puddle Of Mudd
2001-10-27,69,Get The Party Started,Pink
2001-10-27,70,Run,George Strait
2001-10-27,71,Riding With Private Malone,David Ball
2001-10-27,72,I'm Tryin',Trace Adkins
2001-10-27,73,Angels In Waiting,Tammy Cochran
2001-10-27,74,Whenever Wherever,Shakira
2001-10-27,75,With Me,Lonestar
2001-10-27,76,Fade,Staind
2001-10-27,77,Wrapped Up In You,Garth Brooks
2001-10-27,78,What Am I Gonna Do,Tyrese
2001-10-27,79,I'm A Believer,Smash Mouth
2001-10-27,80,I'm Just Talkin' About Tonight,Toby Keith
2001-10-27,81,Schism,Tool
2001-10-27,82,We Thuggin',Fat Joe Featuring R. Kelly
2001-10-27,83,Who We Be,DMX
2001-10-27,84,God Bless The USA,Lee Greenwood
2001-10-27,85,What If,Babyface
2001-10-27,86,Clint Eastwood,Gorillaz
2001-10-27,87,Diddy,P. Diddy Featuring The Neptunes
2001-10-27,88,Just In Case,Jaheim
2001-10-27,89,Area Codes,Ludacris Featuring Nate Dogg
2001-10-27,90,A Woman's Worth,Alicia Keys
2001-10-27,91,Where The Blacktop Ends,Keith Urban
2001-10-27,92,Lights Camera Action!,Mr. Cheeks
2001-10-27,93,Crawling,Linkin Park
2001-10-27,94,Bad Day,Fuel
2001-10-27,95,Fat Lip,Sum 41
2001-10-27,96,Set It Off,Juvenile
2001-10-27,97,The Way,Jill Scott
2001-10-27,98,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg
2001-10-27,99,Flavor Of The Weak,American Hi-Fi
2001-10-27,100,Do U Wanna Roll (Dolittle Theme),R.L. Snoop Dogg & Lil' Kim
2001-11-03,1,Family Affair,Mary J. Blige
2001-11-03,2,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-11-03,3,Fallin',Alicia Keys
2001-11-03,4,Differences,Ginuwine
2001-11-03,5,Hero,Enrique Iglesias
2001-11-03,6,Turn Off The Light,Nelly Furtado
2001-11-03,7,It's Been Awhile,Staind
2001-11-03,8,U Got It Bad,Usher
2001-11-03,9,Livin' It Up,Ja Rule Featuring Case
2001-11-03,10,Where The Party At,Jagged Edge With Nelly
2001-11-03,11,Only Time,Enya
2001-11-03,12,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-11-03,13,Everywhere,Michelle Branch
2001-11-03,14,Izzo (H.O.V.A.),Jay-Z
2001-11-03,15,Ugly,Bubba Sparxxx
2001-11-03,16,Fill Me In,Craig David
2001-11-03,17,How You Remind Me,Nickelback
2001-11-03,18,The Star Spangled Banner,Whitney Houston
2001-11-03,19,Drops Of Jupiter (Tell Me),Train
2001-11-03,20,U Remind Me,Usher
2001-11-03,21,Rock The Boat,Aaliyah
2001-11-03,22,Emotion,Destiny's Child
2001-11-03,23,Hanging By A Moment,Lifehouse
2001-11-03,24,Smooth Criminal,Alien Ant Farm
2001-11-03,25,Be Like That,3 Doors Down
2001-11-03,26,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-11-03,27,Gone,'N Sync
2001-11-03,28,Lifetime,Maxwell
2001-11-03,29,Raise Up,Petey Pablo
2001-11-03,30,Can't Deny It,Fabolous Featuring Nate Dogg
2001-11-03,31,AM To PM,Christina Milian
2001-11-03,32,One Minute Man,Missy Misdemeanor Elliott
2001-11-03,33,Only In America,Brooks & Dunn
2001-11-03,34,What's Going On,All Star Tribute
2001-11-03,35,Girls Girls Girls,Jay-Z
2001-11-03,36,Drowning,Backstreet Boys
2001-11-03,37,God Bless The USA,Lee Greenwood
2001-11-03,38,Angry All The Time,Tim McGraw
2001-11-03,39,Dance With Me,112
2001-11-03,40,Caramel,City High Featuring Eve
2001-11-03,41,Superman (It's Not Easy),Five For Fighting
2001-11-03,42,Where I Come From,Alan Jackson
2001-11-03,43,I Do!!,Toya
2001-11-03,44,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2001-11-03,45,Get The Party Started,Pink
2001-11-03,46,You Gets No Love,Faith Evans
2001-11-03,47,My Sacrifice,Creed
2001-11-03,48,Love Of A Woman,Travis Tritt
2001-11-03,49,I'm A Thug,Trick Daddy
2001-11-03,50,Drive,Incubus
2001-11-03,51,You Rock My World,Michael Jackson
2001-11-03,52,Someone To Call My Lover,Janet
2001-11-03,53,On A Night Like This,Trick Pony
2001-11-03,54,Feelin' On Yo Booty,R. Kelly
2001-11-03,55,Love Of My Life,Brian McKnight
2001-11-03,56,I'm A Survivor,Reba
2001-11-03,57,I Wanna Talk About Me,Toby Keith
2001-11-03,58,I'm A Slave 4 U,Britney Spears
2001-11-03,59,Stuck In A Moment You Can't Get Out Of,U2
2001-11-03,60,Dig In,Lenny Kravitz
2001-11-03,61,#1,Nelly
2001-11-03,62,Complicated,Carolyn Dawn Johnson
2001-11-03,63,Run,George Strait
2001-11-03,64,Riding With Private Malone,David Ball
2001-11-03,65,I Wish You Were Here,Incubus
2001-11-03,66,We Thuggin',Fat Joe Featuring R. Kelly
2001-11-03,67,I'm Tryin',Trace Adkins
2001-11-03,68,When God-Fearin' Women Get The Blues,Martina McBride
2001-11-03,69,Fade,Staind
2001-11-03,70,With Me,Lonestar
2001-11-03,71,Whenever Wherever,Shakira
2001-11-03,72,Wrapped Up In You,Garth Brooks
2001-11-03,73,Every Other Time,LFO
2001-11-03,74,Diddy,P. Diddy Featuring The Neptunes
2001-11-03,75,Control,Puddle Of Mudd
2001-11-03,76,Alive,P.O.D.
2001-11-03,77,What Am I Gonna Do,Tyrese
2001-11-03,78,In The End,Linkin Park
2001-11-03,79,Who We Be,DMX
2001-11-03,80,I Would've Loved You Anyway,Trisha Yearwood
2001-11-03,81,Contagious,The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs
2001-11-03,82,Lights Camera Action!,Mr. Cheeks
2001-11-03,83,Schism,Tool
2001-11-03,84,A Woman's Worth,Alicia Keys
2001-11-03,85,I'm A Believer,Smash Mouth
2001-11-03,86,Angels In Waiting,Tammy Cochran
2001-11-03,87,What If,Babyface
2001-11-03,88,Just In Case,Jaheim
2001-11-03,89,The Way,Jill Scott
2001-11-03,90,Crawling,Linkin Park
2001-11-03,91,Bad Day,Fuel
2001-11-03,92,Area Codes,Ludacris Featuring Nate Dogg
2001-11-03,93,Set It Off,Juvenile
2001-11-03,94,Clint Eastwood,Gorillaz
2001-11-03,95,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg
2001-11-03,96,Do U Wanna Roll (Dolittle Theme),R.L. Snoop Dogg & Lil' Kim
2001-11-03,97,Flavor Of The Weak,American Hi-Fi
2001-11-03,98,Take You Out,Luther Vandross
2001-11-03,99,Fatty Girl,Ludacris LL Cool J & Keith Murray
2001-11-03,100,Fat Lip,Sum 41
2001-11-10,1,Family Affair,Mary J. Blige
2001-11-10,2,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-11-10,3,Fallin',Alicia Keys
2001-11-10,4,Hero,Enrique Iglesias
2001-11-10,5,Turn Off The Light,Nelly Furtado
2001-11-10,6,U Got It Bad,Usher
2001-11-10,7,Differences,Ginuwine
2001-11-10,8,Livin' It Up,Ja Rule Featuring Case
2001-11-10,9,It's Been Awhile,Staind
2001-11-10,10,Only Time,Enya
2001-11-10,11,How You Remind Me,Nickelback
2001-11-10,12,Everywhere,Michelle Branch
2001-11-10,13,Where The Party At,Jagged Edge With Nelly
2001-11-10,14,Emotion,Destiny's Child
2001-11-10,15,Ugly,Bubba Sparxxx
2001-11-10,16,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-11-10,17,Fill Me In,Craig David
2001-11-10,18,Rock The Boat,Aaliyah
2001-11-10,19,Drops Of Jupiter (Tell Me),Train
2001-11-10,20,Gone,'N Sync
2001-11-10,21,Hanging By A Moment,Lifehouse
2001-11-10,22,Izzo (H.O.V.A.),Jay-Z
2001-11-10,23,Smooth Criminal,Alien Ant Farm
2001-11-10,24,Be Like That,3 Doors Down
2001-11-10,25,Raise Up,Petey Pablo
2001-11-10,26,Lifetime,Maxwell
2001-11-10,27,U Remind Me,Usher
2001-11-10,28,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani
2001-11-10,29,Can't Deny It,Fabolous Featuring Nate Dogg
2001-11-10,30,Caramel,City High Featuring Eve
2001-11-10,31,Superman (It's Not Easy),Five For Fighting
2001-11-10,32,I Do!!,Toya
2001-11-10,33,Girls Girls Girls,Jay-Z
2001-11-10,34,AM To PM,Christina Milian
2001-11-10,35,Get The Party Started,Pink
2001-11-10,36,Drowning,Backstreet Boys
2001-11-10,37,One Minute Man,Missy Misdemeanor Elliott
2001-11-10,38,The Star Spangled Banner,Whitney Houston
2001-11-10,39,Only In America,Brooks & Dunn
2001-11-10,40,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2001-11-10,41,Love Of A Woman,Travis Tritt
2001-11-10,42,My Sacrifice,Creed
2001-11-10,43,God Bless The USA,Lee Greenwood
2001-11-10,44,Where I Come From,Alan Jackson
2001-11-10,45,Dance With Me,112
2001-11-10,46,You Gets No Love,Faith Evans
2001-11-10,47,Angry All The Time,Tim McGraw
2001-11-10,48,Drive,Incubus
2001-11-10,49,I Wanna Talk About Me,Toby Keith
2001-11-10,50,On A Night Like This,Trick Pony
2001-11-10,51,Love Of My Life,Brian McKnight
